67,50,7390,7390,1,0
67,61,7390,7390,1,0
67,66,7390,7390,1,0
67,72,7390,7390,1,0
67,74,7390,7390,1,0
67,96,7390,7390,1,0
62,71,7390,7390,1,0
62,95,7390,7392,1,0
72,36,7390,7512,1,0
72,39,7390,7391,1,0
72,42,7390,7390,1,0
72,46,7390,7391,1,0
72,54,7390,7391,1,0
72,95,7390,7390,1,0
75,26,7390,7390,1,0
75,42,7390,7390,1,0
75,53,7390,7390,1,0
75,55,7390,7390,1,0
75,85,7390,7392,1,0
65,33,7391,7393,1,0
65,46,7391,7391,1,0
65,51,7391,7391,1,0
65,61,7391,7391,1,0
65,71,7391,7391,1,0
65,91,7391,7393,1,0
67,42,7391,7391,1,0
67,46,7391,7391,1,0
67,55,7391,7391,1,0
67,59,7391,7396,1,0
67,69,7391,7391,1,0
69,45,7391,7394,1,0
69,65,7391,7391,1,0
69,71,7391,7391,1,0
69,75,7391,7391,1,0
69,81,7391,7391,1,0
69,83,7391,7391,1,0
69,87,7391,7391,1,0
72,65,7391,7391,1,0
72,70,7391,7391,1,0
72,79,7391,7391,1,0
90,47,7391,7512,1,0
90,57,7391,7391,1,0
90,59,7391,7512,1,0
90,62,7391,7512,1,0
90,63,7391,7391,1,0
85,28,7391,7512,1,0
85,39,7391,7391,1,0
85,52,7391,7391,1,0
85,65,7391,7391,1,0
85,69,7391,7391,1,0
85,71,7391,7391,1,0
85,87,7391,7391,1,0
85,89,7391,7391,1,0
90,81,7391,7393,1,0
90,85,7391,7391,1,0
91,47,7391,7392,1,0
91,78,7391,7391,1,0
91,88,7391,7392,1,0
91,94,7391,7391,1,0
92,36,7391,7391,1,0
92,39,7391,7391,1,0
92,61,7391,7391,1,0
92,65,7391,7393,1,0
92,85,7391,7391,1,0
93,39,7391,7391,1,0
93,71,7391,7391,1,0
93,79,7391,7391,1,0
93,98,7391,7391,1,0
31,44,7391,7397,1,0
31,47,7391,7391,1,0
31,48,7391,7394,1,0
31,63,7391,7391,1,0
31,75,7391,7394,1,0
31,86,7391,7391,1,0
26,84,7392,7395,1,0
26,96,7392,7393,1,0
26,57,7392,7393,1,0
26,61,7392,7393,1,0
26,66,7392,7392,1,0
26,68,7392,7392,1,0
26,73,7392,7392,1,0
39,38,7392,7392,1,0
39,50,7392,7392,1,0
39,61,7392,7392,1,0
39,84,7392,7392,1,0
39,89,7392,7392,1,0
69,93,7392,7392,1,0
70,24,7392,7392,1,0
70,48,7392,7392,1,0
70,54,7392,7392,1,0
70,68,7392,7393,1,0
70,90,7392,7392,1,0
70,91,7392,7394,1,0
70,95,7392,7392,1,0
75,59,7392,7392,1,0
75,71,7392,7392,1,0
75,74,7392,7394,1,0
75,84,7392,7392,1,0
75,86,7392,7392,1,0
81,69,7392,7393,1,0
81,70,7392,7392,2,5
81,75,7392,7625,1,0
81,80,7392,7392,2,5
81,92,7392,7392,1,0
81,93,7392,7392,2,5
65,38,7392,7393,1,0
65,68,7392,7392,1,0
65,74,7392,7392,1,0
65,77,7392,7392,1,0
65,84,7392,7392,1,0
69,33,7392,7508,1,0
69,37,7392,7508,1,0
69,51,7392,7394,1,0
69,53,7392,7392,1,0
69,55,7392,7394,1,0
62,38,7392,7392,1,0
62,42,7392,7392,1,0
62,52,7392,7392,1,0
62,61,7392,7392,1,0
91,40,7392,7392,1,0
91,64,7392,7392,1,0
91,71,7392,7392,1,0
91,76,7392,7392,1,0
91,98,7392,7392,1,0
90,88,7393,7393,1,0
91,24,7393,7393,1,0
91,28,7393,7393,1,0
91,30,7393,7511,1,0
91,37,7393,7393,1,0
91,39,7393,7510,1,0
91,61,7393,7393,1,0
91,75,7393,7507,1,0
92,35,7393,7393,1,0
92,47,7393,7624,1,0
92,69,7393,7393,1,0
92,72,7393,7393,1,0
92,80,7393,7393,2,5
92,95,7393,7505,1,0
93,26,7393,7393,2,5
93,40,7393,7393,1,0
93,44,7393,7393,2,5
93,60,7393,7506,1,0
93,72,7393,7393,2,6
93,73,7393,7393,2,6
93,81,7393,7393,1,0
93,90,7393,7393,1,0
90,36,7393,7393,1,0
90,60,7393,7393,1,0
90,65,7393,7512,1,0
90,70,7393,7393,1,0
90,75,7393,7393,1,0
85,24,7393,7513,1,0
85,43,7393,7512,1,0
85,46,7393,7632,1,0
85,47,7393,7393,1,0
85,86,7393,7393,1,0
85,98,7393,7393,1,0
26,23,7393,7393,1,0
26,46,7393,7393,1,0
26,74,7393,7393,1,0
45,47,7393,7393,1,0
45,53,7393,7393,1,0
45,67,7393,7393,1,0
45,81,7393,7393,1,0
54,28,7393,7393,1,0
54,66,7393,7396,1,0
54,68,7393,7393,1,0
54,84,7393,7394,1,0
62,26,7393,7508,1,0
62,32,7393,7508,1,0
62,45,7393,7507,1,0
62,51,7393,7507,1,0
62,77,7393,7393,1,0
62,81,7393,7507,1,0
64,41,7393,7393,1,0
64,55,7393,7393,1,0
64,62,7393,7393,1,0
64,66,7393,7393,1,0
70,52,7393,7394,1,0
70,55,7393,7393,1,0
70,61,7393,7393,1,0
70,67,7393,7394,1,0
70,79,7393,7393,1,0
64,90,7393,7393,1,0
65,23,7393,7394,1,0
65,27,7393,7394,1,0
65,50,7393,7393,1,0
65,57,7393,7393,1,0
65,92,7393,7393,1,0
81,26,7393,7393,1,0
81,32,7393,7393,1,0
81,45,7393,7393,1,0
81,71,7393,7393,1,0
81,88,7393,7393,1,0
64,21,7394,7394,1,0
64,52,7394,7509,1,0
64,57,7394,7394,1,0
64,72,7394,7394,1,0
64,84,7394,7509,1,0
75,30,7394,7394,1,0
75,32,7394,7394,1,0
75,61,7394,7394,1,0
75,73,7394,7394,1,0
75,77,7394,7394,1,0
75,91,7394,7395,1,0
75,94,7394,7394,1,0
64,91,7394,7509,1,0
64,96,7394,7394,1,0
65,28,7394,7394,1,0
65,32,7394,7394,1,0
65,48,7394,7394,1,0
65,79,7394,7515,1,0
65,93,7394,7394,1,0
65,96,7394,7394,1,0
67,28,7394,7394,1,0
67,52,7394,7394,1,0
67,63,7394,7515,1,0
67,68,7394,7394,1,0
67,86,7394,7396,1,0
67,89,7394,7394,1,0
67,90,7394,7394,1,0
69,68,7394,7508,1,0
69,84,7394,7394,1,0
69,89,7394,7394,1,0
69,91,7394,7510,1,0
70,72,7394,7394,1,0
70,84,7394,7394,1,0
70,86,7394,7394,1,0
93,27,7394,7394,2,4
93,51,7394,7506,1,0
93,52,7394,7394,1,0
93,63,7394,7506,2,6
93,68,7394,7624,2,6
93,78,7394,7394,1,0
93,88,7394,7624,2,7
54,47,7394,7511,1,0
54,53,7394,7394,1,0
54,69,7394,7394,1,0
54,81,7394,7394,1,0
39,21,7394,7394,1,0
39,31,7394,7509,1,0
39,32,7394,7395,1,0
39,37,7394,7395,1,0
39,63,7394,7394,1,0
39,69,7394,7510,1,0
39,75,7394,7395,1,0
39,93,7394,7394,1,0
31,39,7394,7394,1,0
31,52,7394,7394,1,0
31,66,7394,7519,1,0
26,92,7395,7395,1,0
26,94,7395,7395,1,0
26,98,7395,7395,1,0
39,36,7395,7511,1,0
39,78,7395,7395,1,0
39,83,7395,7509,1,0
39,88,7395,7395,1,0
45,33,7395,7395,1,0
45,46,7395,7395,1,0
45,65,7395,7395,1,0
45,98,7395,7395,1,0
26,36,7395,7395,1,0
26,44,7395,7395,1,0
26,51,7395,7509,1,0
70,40,7395,7395,1,0
70,46,7395,7395,1,0
70,71,7395,7395,1,0
70,75,7395,7395,1,0
70,83,7395,7514,1,0
70,87,7395,7395,1,0
70,95,7395,7395,2,3
70,98,7395,7514,1,0
64,46,7395,7395,1,0
64,47,7395,7512,1,0
64,53,7395,7395,1,0
64,60,7395,7510,1,0
64,75,7395,7395,1,0
64,76,7395,7510,1,0
64,78,7395,7395,1,0
64,80,7395,7395,1,0
81,28,7395,7395,1,0
81,47,7395,7507,2,8
81,57,7395,7395,1,0
81,59,7395,7395,1,0
81,84,7395,7395,1,0
81,91,7395,7395,1,0
75,26,7395,7632,2,5
75,28,7395,7395,1,0
75,40,7395,7519,1,0
75,44,7395,7519,1,0
75,81,7395,7632,1,0
54,89,7396,7396,1,0
67,47,7396,7396,1,0
67,54,7396,7396,1,0
67,75,7396,7396,1,0
67,78,7396,7396,1,0
47,26,7396,7396,1,0
47,44,7396,7396,1,0
47,53,7396,7396,1,0
47,74,7396,7517,1,0
47,75,7396,7396,1,0
47,94,7396,7396,1,0
54,40,7396,7396,1,0
54,41,7396,7396,1,0
54,64,7396,7510,1,0
31,26,7397,7397,1,0
31,36,7397,7397,1,0
31,78,7397,7397,1,0
31,90,7397,7397,1,0
83,24,7397,7397,1,0
83,38,7397,7514,1,0
83,41,7397,7397,1,0
83,43,7397,7514,1,0
83,60,7397,7397,1,0
83,82,7397,7397,1,0
83,35,7399,7400,1,0
83,36,7399,7514,1,0
83,53,7399,7399,1,0
83,79,7399,7514,1,0
83,34,7400,7400,1,0
83,55,7400,7400,1,0
83,57,7400,7400,1,0
83,61,7400,7400,1,0
87,53,7401,7401,1,0
87,59,7401,7401,1,0
87,68,7401,7401,1,0
87,71,7401,7401,1,0
87,80,7401,7401,1,0
87,95,7401,7403,1,0
80,31,7402,7402,1,0
80,59,7402,7402,1,0
80,66,7402,7632,1,0
87,64,7403,7515,1,0
87,65,7403,7403,1,0
87,70,7403,7629,1,0
87,78,7403,7403,1,0
87,25,7403,7403,1,0
87,56,7403,7403,2,118
87,24,7405,7405,1,0
87,32,7405,7405,1,0
87,34,7405,7405,1,0
87,35,7405,7517,1,0
87,43,7405,7405,1,0
87,47,7405,7405,1,0
87,92,7405,7405,1,0
28,30,7406,7632,1,0
28,31,7406,7406,1,0
28,52,7406,7406,1,0
28,57,7406,7406,1,0
28,59,7406,7406,1,0
28,62,7406,7406,1,0
28,72,7406,7982,1,0
28,84,7406,7406,1,0
71,39,7459,7459,1,0
71,55,7459,7459,1,0
71,79,7459,7459,1,0
71,83,7459,7459,1,0
71,89,7459,7459,1,0
71,95,7459,7577,1,0
46,76,7481,7593,1,0
46,88,7481,7481,1,0
46,94,7481,7481,1,0
46,53,7481,7481,1,0
89,25,7484,7484,1,0
89,26,7484,7596,1,0
89,51,7484,7484,1,0
89,69,7484,7596,1,0
89,70,7484,7484,1,0
89,80,7484,7484,1,0
89,83,7484,7484,1,0
89,98,7484,7484,1,0
68,36,7497,7497,1,0
68,51,7497,7497,1,0
68,62,7497,7497,1,0
68,65,7497,7610,1,0
68,98,7497,7497,1,0
73,57,7500,7502,1,0
73,63,7500,7500,1,0
73,86,7500,7500,1,0
73,45,7500,7949,1,0
96,27,7501,7501,1,0
96,35,7501,7501,1,0
96,43,7501,7501,1,0
96,63,7501,7501,1,0
96,66,7501,7501,1,0
96,93,7501,7502,1,0
86,48,7501,7501,1,0
86,75,7501,7733,1,0
86,84,7501,7501,1,0
86,98,7501,7733,1,0
96,28,7502,7502,1,0
96,38,7502,7502,1,0
96,91,7502,7503,1,0
73,68,7502,7502,2,115
73,88,7502,7502,1,0
73,93,7502,7611,2,115
96,47,7503,7503,1,0
96,59,7503,7505,1,0
96,64,7503,7503,1,0
96,65,7503,7505,1,0
96,69,7503,7503,1,0
96,70,7503,7503,1,0
96,40,7504,7504,1,0
96,81,7504,7505,1,0
96,85,7504,7505,1,0
96,95,7504,7504,1,0
45,24,7504,7504,1,0
45,32,7504,7506,1,0
45,39,7504,7504,1,0
45,59,7504,7504,1,0
45,62,7504,7504,1,0
45,63,7504,7506,1,0
45,73,7504,7506,1,0
45,87,7504,7504,1,0
21,31,7505,7505,1,0
21,41,7505,7507,1,0
21,45,7505,7507,1,0
21,61,7505,7507,1,0
21,76,7505,7505,1,0
21,96,7505,7505,1,0
96,26,7505,7505,1,0
96,79,7505,7619,1,0
96,89,7505,7505,1,0
92,62,7505,7505,1,0
92,64,7505,7505,1,0
92,84,7505,7623,2,120
93,32,7506,7506,2,119
93,45,7506,7506,1,0
93,83,7506,7506,1,0
93,92,7506,7506,1,0
93,94,7506,7506,1,0
96,27,7506,7506,2,5
96,61,7506,7506,1,0
96,67,7506,7506,2,123
96,84,7506,7506,2,123
96,91,7506,7506,2,3
96,92,7506,7506,1,0
45,26,7506,7506,1,0
45,53,7506,7621,2,113
45,72,7506,7506,1,0
21,72,7507,7507,1,0
21,81,7507,7507,1,0
21,93,7507,7507,1,0
62,31,7507,7507,1,0
62,40,7507,7507,1,0
62,80,7507,7507,1,0
62,83,7507,7507,1,0
81,36,7507,7625,1,0
81,40,7507,7507,1,0
81,44,7507,7507,1,0
81,51,7507,7507,1,0
81,98,7507,7507,2,120
91,44,7507,7507,1,0
91,54,7507,7507,1,0
91,59,7507,7510,1,0
91,62,7507,7507,2,116
91,78,7507,7507,2,116
91,85,7507,7510,1,0
91,87,7507,7507,1,0
91,23,7508,7508,1,0
91,27,7508,7508,1,0
91,42,7508,7508,1,0
91,73,7508,7508,1,0
21,42,7508,7508,1,0
21,53,7508,7508,1,0
21,54,7508,7508,1,0
21,64,7508,7508,1,0
21,70,7508,7508,1,0
21,71,7508,7508,1,0
21,80,7508,7627,2,121
21,85,7508,7508,1,0
45,30,7508,7623,1,0
45,35,7508,7508,1,0
45,41,7508,7508,1,0
45,70,7508,7508,1,0
45,80,7508,7621,1,0
45,83,7508,7508,1,0
45,93,7508,7621,1,0
62,30,7508,7508,1,0
62,50,7508,7509,1,0
62,73,7508,7508,1,0
62,88,7508,7508,1,0
62,90,7508,7508,1,0
62,92,7508,7508,1,0
69,28,7508,7510,1,0
69,30,7508,7508,1,0
69,63,7508,7510,1,0
69,73,7508,7508,1,0
62,36,7509,7509,2,117
62,37,7509,7509,1,0
62,39,7509,7511,1,0
62,47,7509,7509,1,0
62,48,7509,7509,2,119
62,98,7509,7509,2,119
64,31,7509,7509,1,0
64,39,7509,7509,1,0
64,42,7509,7509,1,0
64,89,7509,7509,1,0
26,60,7509,7509,1,0
26,64,7509,7509,1,0
26,70,7509,7509,1,0
26,80,7509,7509,1,0
26,81,7509,7509,1,0
39,47,7509,7511,1,0
39,50,7509,7509,2,117
39,57,7509,7510,1,0
39,64,7509,7509,1,0
39,98,7509,7511,1,0
39,53,7510,7510,1,0
39,60,7510,7510,1,0
39,81,7510,7510,1,0
39,94,7510,7510,1,0
54,37,7510,7510,1,0
54,60,7510,7510,1,0
54,67,7510,7511,1,0
54,73,7510,7511,1,0
91,33,7510,7510,1,0
91,35,7510,7510,1,0
91,38,7510,7636,1,0
91,52,7510,7510,1,0
64,87,7510,7512,1,0
69,38,7510,7510,1,0
69,52,7510,7510,1,0
69,72,7510,7510,1,0
69,77,7510,7510,1,0
64,44,7510,7510,1,0
64,48,7510,7510,1,0
64,51,7510,7512,1,0
64,69,7510,7510,1,0
54,96,7510,7511,1,0
69,36,7511,7511,1,0
69,44,7511,7511,1,0
69,46,7511,7511,1,0
69,48,7511,7511,1,0
62,27,7511,7511,1,0
62,38,7511,7511,2,119
62,43,7511,7511,1,0
62,75,7511,7512,1,0
62,89,7511,7511,1,0
62,91,7511,7512,1,0
69,65,7511,7511,2,120
69,70,7511,7511,1,0
69,95,7511,7511,1,0
54,21,7511,7511,1,0
54,30,7511,7511,1,0
54,31,7511,7511,1,0
54,72,7511,7511,1,0
39,26,7511,7511,1,0
39,76,7511,7511,1,0
39,80,7511,7511,1,0
39,88,7511,7511,2,116
21,46,7511,7511,1,0
21,59,7511,7511,1,0
21,75,7511,7511,1,0
21,79,7511,7511,1,0
21,86,7511,7511,1,0
21,98,7511,7511,1,0
26,28,7511,7511,1,0
26,46,7511,7513,2,118
26,59,7511,7511,1,0
26,77,7511,7511,1,0
26,85,7511,7511,1,0
26,91,7511,7513,1,0
91,36,7511,7511,2,120
91,71,7511,7511,2,119
91,72,7511,7511,1,0
91,78,7511,7511,3,4
91,79,7511,7511,1,0
91,92,7511,7511,1,0
90,87,7512,7512,1,0
90,95,7512,7512,1,0
90,54,7512,7512,1,0
85,55,7512,7512,1,0
85,61,7512,7512,1,0
85,74,7512,7513,1,0
85,75,7512,7512,1,0
85,79,7512,7512,1,0
72,47,7512,7512,1,0
72,59,7512,7512,1,0
72,75,7512,7512,1,0
72,83,7512,7512,1,0
72,85,7512,7512,1,0
54,85,7512,7513,1,0
62,24,7512,7512,1,0
62,42,7512,7512,2,120
62,52,7512,7512,2,120
62,54,7512,7512,1,0
64,26,7512,7512,1,0
64,46,7512,7512,2,117
64,75,7512,7512,2,117
64,95,7512,7512,1,0
64,98,7512,7512,1,0
39,27,7512,7512,1,0
39,33,7512,7513,1,0
39,43,7512,7512,1,0
39,46,7512,7512,1,0
39,48,7512,7512,1,0
39,86,7512,7514,1,0
39,87,7512,7512,1,0
54,38,7512,7512,1,0
54,41,7512,7512,2,116
54,46,7512,7512,1,0
54,59,7512,7512,1,0
54,66,7512,7513,2,116
54,75,7512,7512,1,0
21,23,7512,7512,1,0
21,33,7512,7512,1,0
21,66,7512,7514,1,0
21,73,7512,7512,2,7
21,84,7512,7512,1,0
21,93,7512,7512,2,5
26,54,7513,7513,1,0
26,61,7513,7513,2,120
26,79,7513,7513,1,0
39,55,7513,7513,1,0
39,66,7513,7514,1,0
39,68,7513,7744,1,0
39,79,7513,7626,1,0
39,84,7513,7514,2,121
26,84,7513,7513,2,118
26,90,7513,7513,1,0
26,96,7513,7513,2,120
54,43,7513,7513,1,0
54,52,7513,7513,1,0
54,65,7513,7515,1,0
85,48,7513,7513,1,0
85,52,7513,7513,2,122
85,54,7513,7513,1,0
85,87,7513,7513,2,122
85,95,7513,7513,1,0
95,53,7513,7513,2,128
95,60,7513,7626,1,0
95,74,7513,7514,1,0
95,76,7513,7513,1,0
95,81,7513,7513,1,0
64,92,7513,7515,1,0
65,36,7513,7513,1,0
65,42,7513,7513,1,0
65,45,7513,7513,1,0
65,60,7513,7513,1,0
65,76,7513,7513,1,0
65,81,7513,7513,1,0
65,88,7513,7513,1,0
69,26,7513,7513,1,0
69,31,7513,7639,2,121
69,32,7513,7513,1,0
69,35,7513,7513,1,0
69,47,7513,7513,1,0
69,51,7513,7513,2,119
69,94,7513,7513,1,0
64,30,7513,7513,1,0
64,32,7513,7513,1,0
64,37,7513,7513,1,0
64,61,7513,7513,2,120
54,86,7513,7513,1,0
54,91,7514,7515,2,121
54,98,7514,7515,1,0
62,31,7514,7514,2,7
62,44,7514,7514,1,0
62,50,7514,7514,2,5
62,51,7514,7514,2,7
62,63,7514,7514,1,0
62,64,7514,7626,1,0
62,78,7514,7514,1,0
62,94,7514,7514,1,0
70,48,7514,7514,2,122
70,59,7514,7514,1,0
70,69,7514,7514,1,0
70,78,7514,7514,1,0
70,81,7514,7514,1,0
70,85,7514,7514,1,0
72,28,7514,7514,1,0
72,31,7514,7514,1,0
72,45,7514,7514,1,0
72,48,7514,7637,1,0
72,57,7514,7514,1,0
72,66,7514,7514,1,0
72,73,7514,7514,1,0
54,71,7514,7514,1,0
54,74,7514,7514,1,0
54,84,7514,7745,2,120
39,28,7514,7745,1,0
39,38,7514,7514,2,122
39,42,7514,7514,1,0
39,74,7514,7514,1,0
21,36,7514,7514,1,0
21,48,7514,7514,1,0
21,51,7514,7738,2,127
21,54,7514,7514,2,6
21,72,7514,7514,2,7
21,87,7514,7627,1,0
21,91,7514,7514,1,0
26,45,7514,7516,1,0
26,53,7514,7514,1,0
26,76,7514,7514,1,0
26,78,7514,7514,1,0
26,80,7514,7514,2,5
26,88,7514,7514,1,0
95,42,7514,7514,1,0
95,54,7514,7514,2,129
95,75,7514,7514,1,0
95,88,7514,7514,1,0
83,58,7514,7514,1,0
83,60,7514,7514,2,117
83,74,7514,7514,1,0
85,21,7514,7514,1,0
85,23,7514,7514,1,0
85,31,7514,7629,2,124
85,40,7514,7514,1,0
85,57,7514,7514,2,124
85,64,7514,7514,1,0
85,80,7514,7514,1,0
85,93,7514,7629,1,0
90,84,7514,7629,1,0
90,86,7514,7514,1,0
90,91,7514,7514,2,124
90,32,7514,7514,1,0
90,43,7514,7514,2,126
90,57,7514,7631,2,123
90,68,7514,7514,2,126
90,72,7514,7514,1,0
87,69,7515,7515,1,0
87,71,7515,7515,2,114
87,74,7515,7515,2,114
87,80,7515,7515,2,114
87,81,7515,7515,1,0
90,21,7515,7631,1,0
90,28,7515,7515,2,125
90,35,7515,7631,1,0
90,42,7515,7629,1,0
90,45,7515,7515,1,0
83,33,7515,7517,1,0
83,37,7515,7515,1,0
83,40,7515,7517,1,0
83,77,7515,7515,1,0
83,78,7515,7515,1,0
83,86,7515,7515,1,0
83,88,7515,7517,1,0
83,94,7515,7517,1,0
87,38,7515,7740,1,0
